Person_ID,Latitude,Longitude,Hour,Speed,Distance,Area,Movement_Cluster,Anomaly_Result,Anomaly
10,23.260699375903503,77.41129728621242,8,21.40534098932016,6.564379622470119,Home,0,1,Normal
10,23.2706176660252,77.40340442988928,7,30.2508164074884,4.273032964507026,Park,0,1,Normal
10,23.217106683242207,77.43276231676977,20,37.83364611129474,2.760787984500303,College,2,1,Normal
10,23.215181953485427,77.43029895909159,21,34.726809383340694,4.420218230083096,College,2,1,Normal
10,23.250866241069357,77.43237408822344,8,25.661537060572183,9.62170962933937,Market,0,1,Normal
10,23.21270028686904,77.42978738363755,9,40.25911114490126,6.173509595119642,College,4,1,Normal
10,23.215024817961098,77.4301168209653,10,36.66212814608211,10.74815358511582,College,4,1,Normal
5,23.296602301600394,77.48291439151991,2,87.82472585987227,25.08045659010697,Unknown Area,3,-1,Anomaly
9,23.29694868737086,77.48252516820686,1,63.71962559292528,39.70505667370976,Unknown Area,3,-1,Anomaly
8,23.304428503046925,77.47940796554535,1,83.19935149712525,39.03711469898809,Unknown Area,3,-1,Anomaly
2,23.304123007153272,77.48241673246119,2,92.1995599872308,31.74551800320536,Unknown Area,3,-1,Anomaly
3,23.29998591440215,77.48262481724349,2,87.81662593312213,43.64813022034186,Unknown Area,3,-1,Anomaly
4,23.300163126069968,77.48261311492354,2,73.12771014437246,35.85048415434688,Unknown Area,3,-1,Anomaly
9,23.299834638628315,77.47975650498324,23,71.97774041967547,29.33700185664893,Unknown Area,3,-1,Anomaly
6,23.299873421757724,77.48454173056207,3,93.59209142542468,34.5958237983261,Unknown Area,3,-1,Anomaly
9,23.30376917261187,77.48308648705655,23,74.48941766609154,33.362782218548304,Unknown Area,3,-1,Anomaly
1,23.29894444627151,77.48154287798384,3,71.94902294355091,48.51698112788351,Unknown Area,3,-1,Anomaly
3,23.299067926996265,77.47681059386547,1,93.67734267167236,29.65253544615693,Unknown Area,3,-1,Anomaly
5,23.29961577789456,77.48278099956248,23,65.33919889663775,27.01503784392812,Unknown Area,3,-1,Anomaly
1,23.299944970189895,77.48354450319334,23,89.18032914609587,44.13782247477774,Unknown Area,3,-1,Anomaly
9,23.300709556964343,77.4778042752833,3,96.90492232351158,36.80151085492496,Unknown Area,3,-1,Anomaly
8,23.298091876504508,77.47809279077397,2,70.87798904514524,43.98495656044909,Unknown Area,3,-1,Anomaly
